timestamp_utc,run_name,phase,epoch,global_step,optimizer_step,loss,accuracy,step_time_sec,samples,batches,samples_per_sec,batches_per_sec,lr,accumulation_steps
2026-02-25T23:17:22.539928+00:00,standard_bs32_acc1,train,1,10,10,0.4537299871444702,0.84375,0.030765413990593515,32,1,1040.129023122652,32.50403197258287,0.0001,1
2026-02-25T23:17:22.995148+00:00,standard_bs32_acc1,train,1,20,20,0.17060601711273193,0.9375,0.030469561999780126,32,1,1050.2284214072693,32.819638168977164,0.0001,1
2026-02-25T23:17:23.658250+00:00,standard_bs32_acc1,train,1,30,30,0.23049426078796387,0.9375,0.030403942000702955,32,1,1052.495100775424,32.890471899232,0.0001,1
2026-02-25T23:17:24.325771+00:00,standard_bs32_acc1,train,1,40,40,0.33427369594573975,0.90625,0.02991857500455808,32,1,1069.5696568143642,33.42405177544888,0.0001,1
2026-02-25T23:17:25.063417+00:00,standard_bs32_acc1,train,1,50,50,0.08407473564147949,1.0,0.03137932300160173,32,1,1019.779808454331,31.868119014197845,0.0001,1
2026-02-25T23:17:25.792610+00:00,standard_bs32_acc1,train,1,60,60,0.1452864110469818,0.9375,0.02977673900022637,32,1,1074.6643546076932,33.58326108149041,0.0001,1
2026-02-25T23:17:26.533891+00:00,standard_bs32_acc1,train,1,70,70,0.13142573833465576,0.96875,0.029878883011406288,32,1,1070.9905048252297,33.46845327578843,0.0001,1
2026-02-25T23:17:27.245892+00:00,standard_bs32_acc1,train,1,80,80,0.3335229754447937,0.90625,0.03168714699859265,32,1,1009.8731830108038,31.55853696908762,0.0001,1
2026-02-25T23:17:28.023168+00:00,standard_bs32_acc1,train,1,90,90,0.0976783037185669,0.9375,0.030042161990422755,32,1,1065.1696775418957,33.28655242318424,0.0001,1
2026-02-25T23:17:28.797520+00:00,standard_bs32_acc1,train,1,100,100,0.2440124899148941,0.9375,0.029763637998257764,32,1,1075.1373875019292,33.59804335943529,0.0001,1
2026-02-25T23:17:29.624230+00:00,standard_bs32_acc1,train,1,110,110,0.08246587961912155,0.96875,0.032465151001815684,32,1,985.6722982194148,30.80225931935671,0.0001,1
2026-02-25T23:17:30.251712+00:00,standard_bs32_acc1,train,1,120,120,0.12134993821382523,0.9375,0.030395410998607986,32,1,1052.790501877586,32.89970318367456,0.0001,1
2026-02-25T23:17:30.968363+00:00,standard_bs32_acc1,train,1,130,130,0.057131994515657425,1.0,0.03187803699984215,32,1,1003.8259256728528,31.36956017727665,0.0001,1
2026-02-25T23:17:31.647935+00:00,standard_bs32_acc1,train,1,140,140,0.028166722506284714,1.0,0.02981991900014691,32,1,1073.1082133335892,33.53463166667466,0.0001,1
2026-02-25T23:17:32.414936+00:00,standard_bs32_acc1,train,1,150,150,0.2025378793478012,0.90625,0.030059373995754868,32,1,1064.5597611087708,33.26749253464909,0.0001,1
2026-02-25T23:17:33.072051+00:00,standard_bs32_acc1,train,1,160,160,0.12491446733474731,0.96875,0.030945499005611055,32,1,1034.0760701321294,32.314877191629044,0.0001,1
2026-02-25T23:17:33.866553+00:00,standard_bs32_acc1,train,1,170,170,0.09145013242959976,0.9375,0.029793341003824025,32,1,1074.0655100041565,33.56454718762989,0.0001,1
2026-02-25T23:17:34.545691+00:00,standard_bs32_acc1,train,1,180,180,0.06423201411962509,0.96875,0.03279965999536216,32,1,975.6198693683034,30.48812091775948,0.0001,1
2026-02-25T23:17:35.217061+00:00,standard_bs32_acc1,train,1,190,190,0.04379718005657196,1.0,0.03047859600337688,32,1,1049.9171286123074,32.809910269134605,0.0001,1
2026-02-25T23:17:35.917895+00:00,standard_bs32_acc1,train,1,200,200,0.11366697400808334,0.9375,0.03049272698990535,32,1,1049.430574398729,32.79470544996028,0.0001,1
2026-02-25T23:17:36.875608+00:00,standard_bs32_acc1,train,1,210,210,0.0395120233297348,1.0,0.030727737001143396,32,1,1041.4043832388068,32.54388697621271,0.0001,1
2026-02-25T23:17:37.577377+00:00,standard_bs32_acc1,train,1,220,220,0.09525305777788162,0.9375,0.03141298599075526,32,1,1018.6869853575046,31.833968292422018,0.0001,1
2026-02-25T23:17:38.202438+00:00,standard_bs32_acc1,train,1,230,230,0.011601042002439499,1.0,0.030648390005808324,32,1,1044.1005218850166,32.62814130890677,0.0001,1
2026-02-25T23:17:38.825117+00:00,standard_bs32_acc1,train,1,240,240,0.18728551268577576,0.90625,0.031312691993662156,32,1,1021.9498217041498,31.935931928254682,0.0001,1
2026-02-25T23:17:39.732950+00:00,standard_bs32_acc1,train,1,250,250,0.18244893848896027,0.96875,0.0302196659904439,32,1,1058.9130935503747,33.09103417344921,0.0001,1
2026-02-25T23:17:40.394797+00:00,standard_bs32_acc1,train,1,260,260,0.05568820238113403,1.0,0.03033335901272949,32,1,1054.944161857284,32.96700505804012,0.0001,1
2026-02-25T23:17:41.017570+00:00,standard_bs32_acc1,train,1,270,270,0.013656966388225555,1.0,0.030240972992032766,32,1,1058.1670109764875,33.067719093015235,0.0001,1
2026-02-25T23:17:41.684124+00:00,standard_bs32_acc1,train,1,280,280,0.12249408662319183,0.96875,0.03097145700303372,32,1,1033.209383622654,32.28779323820794,0.0001,1
2026-02-25T23:17:42.657778+00:00,standard_bs32_acc1,train,1,290,290,0.011441972106695175,1.0,0.030804598005488515,32,1,1038.8059598861994,32.46268624644373,0.0001,1
2026-02-25T23:17:43.280317+00:00,standard_bs32_acc1,train,1,300,300,0.060796108096838,0.96875,0.030901033998816274,32,1,1035.5640526859336,32.361376646435424,0.0001,1
2026-02-25T23:17:43.879452+00:00,standard_bs32_acc1,train,1,310,310,0.36390969157218933,0.90625,0.03087358998891432,32,1,1036.4845815303674,32.39014317282398,0.0001,1
2026-02-25T23:17:44.537045+00:00,standard_bs32_acc1,train,1,320,320,0.041176412254571915,1.0,0.033113336001406424,32,1,966.378017564913,30.19931304890353,0.0001,1
2026-02-25T23:17:45.540341+00:00,standard_bs32_acc1,train,1,330,330,0.11185343563556671,0.9375,0.02981894399272278,32,1,1073.1433013794688,33.5357281681084,0.0001,1
2026-02-25T23:17:46.139433+00:00,standard_bs32_acc1,train,1,340,340,0.022279419004917145,1.0,0.03091942500032019,32,1,1034.9480949166623,32.342127966145696,0.0001,1
2026-02-25T23:17:46.763151+00:00,standard_bs32_acc1,train,1,350,350,0.22133861482143402,0.90625,0.030250495008658618,32,1,1057.833929356879,33.05731029240247,0.0001,1
2026-02-25T23:17:47.433900+00:00,standard_bs32_acc1,train,1,360,360,0.09448593109846115,0.96875,0.03218717500567436,32,1,994.1847954770382,31.068274858657443,0.0001,1
2026-02-25T23:17:48.348754+00:00,standard_bs32_acc1,train,1,370,370,0.05267363414168358,0.96875,0.030650895001599565,32,1,1044.0151910190561,32.625474719345505,0.0001,1
2026-02-25T23:17:49.009661+00:00,standard_bs32_acc1,train,1,380,380,0.061182063072919846,1.0,0.03004793899890501,32,1,1064.9648883128432,33.28015275977635,0.0001,1
2026-02-25T23:17:49.618117+00:00,standard_bs32_acc1,train,1,390,390,0.06349082291126251,0.96875,0.0310856709984364,32,1,1029.4131981776939,32.16916244305293,0.0001,1
2026-02-25T23:17:50.207928+00:00,standard_bs32_acc1,train,1,400,400,0.11817115545272827,0.9375,0.03129432100104168,32,1,1022.5497462921413,31.954679571629416,0.0001,1
2026-02-25T23:17:51.199714+00:00,standard_bs32_acc1,train,1,410,410,0.19171449542045593,0.96875,0.030390437008463778,32,1,1052.962811659732,32.90508786436663,0.0001,1
2026-02-25T23:17:51.938502+00:00,standard_bs32_acc1,train,1,420,420,0.09070234000682831,0.96875,0.03291610199084971,32,1,972.1685760025784,30.380268000080576,0.0001,1
2026-02-25T23:17:52.629645+00:00,standard_bs32_acc1,train,1,430,430,0.051555339246988297,1.0,0.031392263001180254,32,1,1019.3594516839037,31.85498286512199,0.0001,1
2026-02-25T23:17:53.252110+00:00,standard_bs32_acc1,train,1,440,440,0.19604407250881195,0.90625,0.030852226002025418,32,1,1037.2023074736724,32.41257210855226,0.0001,1
2026-02-25T23:17:54.222871+00:00,standard_bs32_acc1,train,1,450,450,0.12999585270881653,0.9375,0.030061983998166397,32,1,1064.4673352880438,33.26460422775137,0.0001,1
2026-02-25T23:17:54.933769+00:00,standard_bs32_acc1,train,1,460,460,0.013055671006441116,1.0,0.030645150007330813,32,1,1044.2109107752804,32.63159096172751,0.0001,1
2026-02-25T23:17:55.544690+00:00,standard_bs32_acc1,train,1,470,470,0.08201679587364197,0.96875,0.03137442599108908,32,1,1019.938978615532,31.873093081735377,0.0001,1
2026-02-25T23:17:56.145642+00:00,standard_bs32_acc1,train,1,480,480,0.049304887652397156,1.0,0.030003939988091588,32,1,1066.5265965970016,33.3289561436563,0.0001,1
2026-02-25T23:17:57.027808+00:00,standard_bs32_acc1,train,1,490,490,0.03133251518011093,1.0,0.02973891099100001,32,1,1076.0313318024412,33.62597911882629,0.0001,1
2026-02-25T23:17:57.652940+00:00,standard_bs32_acc1,train,1,500,500,0.1783064305782318,0.9375,0.030162101989844814,32,1,1060.934016162865,33.15418800508953,0.0001,1
2026-02-25T23:17:58.319502+00:00,standard_bs32_acc1,train,1,510,510,0.05161941796541214,0.96875,0.031119286999455653,32,1,1028.3011947079556,32.13441233462361,0.0001,1
2026-02-25T23:17:58.983756+00:00,standard_bs32_acc1,train,1,520,520,0.18150895833969116,0.9375,0.030947147999540903,32,1,1034.0209702191205,32.313155319347516,0.0001,1
2026-02-25T23:17:59.884553+00:00,standard_bs32_acc1,train,1,530,530,0.03315191715955734,1.0,0.030495824001263827,32,1,1049.3239992030985,32.79137497509683,0.0001,1
2026-02-25T23:18:00.549734+00:00,standard_bs32_acc1,train,1,540,540,0.08885413408279419,0.96875,0.030642380006611347,32,1,1044.3053050414405,32.63454078254502,0.0001,1
2026-02-25T23:18:01.192635+00:00,standard_bs32_acc1,train,1,550,550,0.33125418424606323,0.9375,0.030006236003828235,32,1,1066.4449881657065,33.32640588017833,0.0001,1
2026-02-25T23:18:01.826441+00:00,standard_bs32_acc1,train,1,560,560,0.12189435958862305,0.9375,0.03092257298703771,32,1,1034.8427348983519,32.338835465573496,0.0001,1
2026-02-25T23:18:02.867768+00:00,standard_bs32_acc1,train,1,570,570,0.1322988122701645,0.96875,0.030031094007426873,32,1,1065.5622466529592,33.298820207904974,0.0001,1
