timestamp_utc,run_name,phase,epoch,loss,accuracy,epoch_time_sec,avg_step_time_sec,samples,batches,samples_per_sec,batches_per_sec,optimizer_steps,peak_vram_mb
2026-02-28T01:33:33.043545+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,1,0.2116007196085276,0.9215697230448306,194.12919300000067,0.20544153241953977,53691,839,276.57354965669595,4.321864151570429,53,5700.47412109375
2026-02-28T01:33:33.044044+00:00,ga_resnet50_mb64_ebs1024_acc16_full,val,1,0.1417684427151484,0.9546106067845198,26.481177100000423,0.07105485303029789,4186,66,158.0745442014333,2.49233633953526,53,5700.47412109375
2026-02-28T01:36:32.484638+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,2,0.07421709413000603,0.9772960086420442,174.177439699999,0.20515510262212544,53691,839,308.25461720230066,4.816926930635121,106,5700.47412109375
2026-02-28T01:36:32.485154+00:00,ga_resnet50_mb64_ebs1024_acc16_full,val,2,0.11213855400798968,0.9655996177735309,5.165570799999841,0.06534756363629585,4186,66,810.3654295088025,12.776903570850685,106,5700.47412109375
2026-02-28T01:39:33.887207+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,3,0.05612131814374529,0.9833119144735617,174.31155860000035,0.20523227282479786,53691,839,308.0174397568601,4.813220687936631,159,5700.47412109375
2026-02-28T01:39:33.887207+00:00,ga_resnet50_mb64_ebs1024_acc16_full,val,3,0.1046114534440433,0.9660774008600096,7.007873599999584,0.06539636212123283,4186,66,597.3281253246703,9.417978086819932,159,5700.47412109375
2026-02-28T01:42:33.863737+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,4,0.04616923779706084,0.9855283008325417,174.76657550000164,0.20524477187137175,53691,839,307.2154949903421,4.800689134061519,212,5700.47412109375
2026-02-28T01:42:33.864739+00:00,ga_resnet50_mb64_ebs1024_acc16_full,val,4,0.11196266454090513,0.9667940754897276,5.1262124000004405,0.06541325151523449,4186,66,816.5873111304636,12.875002994412469,212,5700.47412109375
2026-02-28T01:45:35.867807+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,5,0.03744362624942958,0.9879868134324188,174.96588630000042,0.20522815160904248,53691,839,306.86553324995145,4.795220472643632,265,5700.47412109375
2026-02-28T01:45:35.869079+00:00,ga_resnet50_mb64_ebs1024_acc16_full,val,5,0.11135984382572563,0.9646440516005733,7.022276800000327,0.06528595151507255,4186,66,596.1029619339137,9.39866112939281,265,5700.47412109375
