timestamp_utc,run_name,phase,epoch,global_step,cpu_percent,ram_percent,ram_used_mb,process_rss_mb,gpu_allocated_mb,gpu_reserved_mb,gpu_max_allocated_mb
2026-02-28T01:30:23.304209+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,1,50,14.0,43.6,13876.67578125,1266.19921875,420.392578125,6304.0,5700.47412109375
2026-02-28T01:30:33.623635+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,1,100,18.7,44.0,13983.234375,1266.21484375,420.392578125,6304.0,5700.47412109375
2026-02-28T01:30:43.968097+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,1,150,17.6,43.8,13917.3515625,1266.24609375,420.392578125,6304.0,5700.47412109375
2026-02-28T01:30:54.312982+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,1,200,16.7,43.6,13875.81640625,1266.24609375,420.392578125,6304.0,5700.47412109375
2026-02-28T01:31:04.655541+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,1,250,16.5,43.9,13961.9609375,1266.25,420.392578125,6304.0,5700.47412109375
2026-02-28T01:31:15.007313+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,1,300,16.8,43.7,13899.1953125,1266.25,420.392578125,6304.0,5700.47412109375
2026-02-28T01:31:25.361355+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,1,350,16.6,44.0,13982.0859375,1266.25390625,420.392578125,6304.0,5700.47412109375
2026-02-28T01:31:35.717639+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,1,400,16.7,43.9,13957.01953125,1266.25390625,327.94677734375,6304.0,5700.47412109375
2026-02-28T01:31:46.064978+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,1,450,16.5,43.6,13856.61328125,1266.25390625,420.392578125,6304.0,5700.47412109375
2026-02-28T01:31:56.403613+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,1,500,16.2,43.8,13912.7421875,1266.25390625,420.392578125,6304.0,5700.47412109375
2026-02-28T01:32:06.752933+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,1,550,16.5,43.6,13850.8984375,1266.24609375,420.392578125,6304.0,5700.47412109375
2026-02-28T01:32:17.106152+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,1,600,16.7,43.9,13947.671875,1266.25390625,420.392578125,6304.0,5700.47412109375
2026-02-28T01:32:27.459279+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,1,650,16.3,43.6,13853.11328125,1266.25390625,420.392578125,6304.0,5700.47412109375
2026-02-28T01:32:37.811226+00:00,ga_resnet50_mb64_ebs1024_acc16_full,train,1,700,17.5,43.4,13809.4375,1266.25390625,420.392578125,6304.0,5700.47412109375
