timestamp_utc,run_name,phase,epoch,global_step,optimizer_step,loss,accuracy,step_time_sec,samples,batches,samples_per_sec,batches_per_sec,lr,accumulation_steps
2026-02-28T13:29:19.235747+00:00,accum_bs8_acc4,train,1,10,2,0.4120941162109375,0.875,0.010075600002892315,8,1,793.9973795807207,99.24967244759009,0.0001,4
2026-02-28T13:29:19.357571+00:00,accum_bs8_acc4,train,1,20,5,0.33536529541015625,0.75,0.013275299999804702,8,1,602.6229162518129,75.3278645314766,0.0001,4
2026-02-28T13:29:19.479394+00:00,accum_bs8_acc4,train,1,30,7,0.6549205780029297,0.625,0.010078499995870516,8,1,793.768914350137,99.22111429376713,0.0001,4
2026-02-28T13:29:19.600220+00:00,accum_bs8_acc4,train,1,40,10,0.29970645904541016,0.875,0.012079100000846665,8,1,662.3009992002097,82.78762490002622,0.0001,4
2026-02-28T13:29:19.717920+00:00,accum_bs8_acc4,train,1,50,12,0.6351661682128906,0.75,0.01089720000163652,8,1,734.1335387804735,91.76669234755919,0.0001,4
2026-02-28T13:29:19.839803+00:00,accum_bs8_acc4,train,1,60,15,0.5281867980957031,0.75,0.012498199997935444,8,1,640.092173378687,80.01152167233587,0.0001,4
2026-02-28T13:29:19.958093+00:00,accum_bs8_acc4,train,1,70,17,0.04167652130126953,1.0,0.012526500002422836,8,1,638.6460702073736,79.8307587759217,0.0001,4
2026-02-28T13:29:20.087719+00:00,accum_bs8_acc4,train,1,80,20,0.36966848373413086,0.75,0.012082300003385171,8,1,662.1255884855194,82.76569856068993,0.0001,4
2026-02-28T13:29:20.208398+00:00,accum_bs8_acc4,train,1,90,22,0.16776132583618164,1.0,0.010058800005936064,8,1,795.3234973633942,99.41543717042427,0.0001,4
2026-02-28T13:29:20.332416+00:00,accum_bs8_acc4,train,1,100,25,0.13453125953674316,1.0,0.012882300005003344,8,1,621.0071180529011,77.62588975661264,0.0001,4
2026-02-28T13:29:20.448634+00:00,accum_bs8_acc4,train,1,110,27,0.5535545349121094,0.875,0.009957099995517638,8,1,803.446787076693,100.43084838458662,0.0001,4
