timestamp_utc,run_name,phase,epoch,loss,accuracy,epoch_time_sec,avg_step_time_sec,samples,batches,samples_per_sec,batches_per_sec,optimizer_steps,peak_vram_mb
2026-02-28T13:31:10.624552+00:00,accum_bs8_acc4,train,1,0.12692203542110728,0.9601795459201728,105.14817989999574,0.01104326121871156,53691,6712,510.62224806044577,63.83372500012501,1678,323.47216796875
2026-02-28T13:31:10.624552+00:00,accum_bs8_acc4,val,1,0.10741706782708918,0.9646440516005733,27.0700016999981,0.004738044656573427,4186,524,154.63611884443634,19.35722080135801,1678,323.47216796875
2026-02-28T13:32:43.140661+00:00,accum_bs8_acc4,train,2,0.07548315644598513,0.9790653927101376,87.99846940000134,0.010876663051198446,53691,6712,610.1356121996274,76.27405392121398,3356,324.25341796875
2026-02-28T13:32:43.141161+00:00,accum_bs8_acc4,val,2,0.10681769517497734,0.9596273291925466,4.460480599998846,0.0037185091604518645,4186,524,938.4638955723926,117.47613026276487,3356,324.25341796875
2026-02-28T13:34:22.106432+00:00,accum_bs8_acc4,train,3,0.06397643617900177,0.9823434095099738,92.04236669999955,0.010968613766455878,53691,6712,583.3291985526515,72.9229401703339,5034,324.25341796875
2026-02-28T13:34:22.106432+00:00,accum_bs8_acc4,val,3,0.13090726714432546,0.9603440038222647,6.873579500002961,0.004238524046046806,4186,524,608.9985574471345,76.23393313480615,5034,324.25341796875
2026-02-28T13:36:02.100221+00:00,accum_bs8_acc4,train,4,0.056668032645891674,0.9841314186735207,95.35811509999621,0.010966166671579763,53691,6712,563.0459446864857,70.38729732610105,6712,324.25341796875
2026-02-28T13:36:02.101222+00:00,accum_bs8_acc4,val,4,0.11403436746761537,0.9646440516005733,4.615930100000696,0.003905814885501621,4186,524,906.8594864552582,113.5199166035727,6712,324.25341796875
2026-02-28T13:37:48.367701+00:00,accum_bs8_acc4,train,5,0.05288125464823899,0.9856959266916243,99.35327560000587,0.011010151951712647,53691,6712,540.4049305446033,67.55690700145978,8390,324.25341796875
2026-02-28T13:37:48.367701+00:00,accum_bs8_acc4,val,5,0.10230262769404862,0.9687052078356426,6.8939672999986215,0.004232162595338869,4186,524,607.197542117851,76.00848353314713,8390,324.25341796875
