timestamp_utc,run_name,phase,epoch,global_step,cpu_percent,ram_percent,ram_used_mb,process_rss_mb,gpu_allocated_mb,gpu_reserved_mb,gpu_max_allocated_mb
2026-02-28T02:17:41.921108+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,1,50,14.9,45.3,14408.9375,1440.41015625,330.1787109375,6304.0,5610.13525390625
2026-02-28T02:17:52.500290+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,1,100,19.2,45.1,14351.171875,1440.41015625,330.1787109375,6304.0,5610.13525390625
2026-02-28T02:18:02.969176+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,1,150,18.4,45.1,14329.078125,1440.41015625,509.5703125,6304.0,5789.90185546875
2026-02-28T02:18:13.586101+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,1,200,19.1,45.1,14337.796875,1440.41015625,509.5703125,6304.0,5789.90185546875
2026-02-28T02:18:24.090880+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,1,250,17.3,45.3,14411.34375,1440.4140625,509.5703125,6304.0,5789.90185546875
2026-02-28T02:18:34.494090+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,1,300,17.1,45.2,14372.67578125,1459.8046875,509.5703125,6304.0,5789.90185546875
2026-02-28T02:18:45.099700+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,1,350,17.9,45.1,14338.39453125,1440.41796875,509.5703125,6304.0,5789.90185546875
2026-02-28T02:18:55.539822+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,1,400,17.9,45.1,14350.51953125,1440.41796875,416.892578125,6304.0,5789.90185546875
2026-02-28T02:19:06.015623+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,1,450,18.7,45.1,14333.5703125,1440.41796875,416.892578125,6304.0,5789.90185546875
2026-02-28T02:19:16.440650+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,1,500,18.3,44.9,14274.6875,1440.41796875,416.892578125,6304.0,5789.90185546875
2026-02-28T02:19:27.057026+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,1,550,18.6,45.2,14379.08203125,1440.41796875,416.892578125,6304.0,5789.90185546875
2026-02-28T02:19:37.685881+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,1,600,19.0,45.2,14369.92578125,1440.41796875,416.892578125,6304.0,5789.90185546875
2026-02-28T02:19:48.174061+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,1,650,19.5,45.2,14366.35546875,1440.41796875,416.892578125,6304.0,5789.90185546875
2026-02-28T02:19:58.458041+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,1,700,18.6,45.4,14449.6328125,1440.41796875,416.892578125,6304.0,5789.90185546875
2026-02-28T02:20:08.977584+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,1,750,18.1,45.3,14419.30859375,1440.41796875,416.892578125,6304.0,5789.90185546875
2026-02-28T02:20:19.345758+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,1,800,18.0,45.0,14296.21875,1440.41796875,416.892578125,6304.0,5789.90185546875
2026-02-28T02:20:52.520187+00:00,ga_resnet50_mb64_ebs8192_acc128_full,epoch_end,1,839,14.3,53.6,17040.84765625,1440.640625,285.8193359375,6304.0,5789.90185546875
2026-02-28T02:20:55.457445+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,2,850,32.6,53.7,17063.5,1262.5390625,416.892578125,6304.0,5696.84912109375
2026-02-28T02:21:05.747541+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,2,900,18.3,53.2,16914.40234375,1262.5390625,416.892578125,6304.0,5696.84912109375
2026-02-28T02:21:16.061390+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,2,950,17.1,53.3,16963.796875,1262.5390625,416.892578125,6304.0,5696.84912109375
2026-02-28T02:21:26.383211+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,2,1000,17.0,53.1,16874.63671875,1262.5390625,416.892578125,6304.0,5696.84912109375
2026-02-28T02:21:36.698914+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,2,1050,16.7,52.9,16817.87890625,1262.5390625,416.892578125,6304.0,5696.84912109375
2026-02-28T02:21:47.019974+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,2,1100,17.9,53.1,16888.59765625,1262.5390625,416.892578125,6304.0,5696.84912109375
2026-02-28T02:21:57.328049+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,2,1150,18.7,52.9,16825.0078125,1262.5390625,416.892578125,6304.0,5696.84912109375
2026-02-28T02:22:07.632078+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,2,1200,18.4,53.3,16948.91015625,1262.5390625,416.892578125,6304.0,5696.84912109375
2026-02-28T02:22:17.946706+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,2,1250,18.5,53.0,16850.91796875,1262.5390625,416.892578125,6304.0,5696.84912109375
2026-02-28T02:22:28.261642+00:00,ga_resnet50_mb64_ebs8192_acc128_full,train,2,1300,18.4,53.3,16943.7890625,1262.5234375,416.892578125,6304.0,5696.84912109375
