timestamp_utc,run_name,phase,epoch,loss,accuracy,epoch_time_sec,avg_step_time_sec,samples,batches,samples_per_sec,batches_per_sec,optimizer_steps,peak_vram_mb
2026-02-27T20:27:59.119046+00:00,ga_resnet50_mb32_ebs1024_acc32_smoke,train,1,0.6901438236236572,0.525390625,4.6755850829940755,0.11534047584154905,1024,32,219.0100237346697,6.844063241708428,1,1626.19580078125
2026-02-27T20:27:59.119368+00:00,ga_resnet50_mb32_ebs1024_acc32_smoke,val,1,0.6595778465270996,0.689453125,1.807878666993929,0.06263544955800171,512,16,283.20484629166725,8.850151446614602,1,1626.19580078125
