timestamp_utc,run_name,phase,epoch,loss,accuracy,epoch_time_sec,avg_step_time_sec,samples,batches,samples_per_sec,batches_per_sec,optimizer_steps,peak_vram_mb
2026-02-28T02:38:11.823677+00:00,standard_bs32_acc1,train,1,0.09878857988575616,0.9689333407833716,90.26717810000082,0.03901136197855391,53691,1678,594.8009135781272,18.589259521783863,1678,1964.54931640625
2026-02-28T02:38:11.824175+00:00,standard_bs32_acc1,val,1,0.12749833199911967,0.9617773530817009,27.246730999999272,0.013254155725160616,4186,131,153.63310923428253,4.807916223050887,1678,1964.54931640625
2026-02-28T02:39:22.396151+00:00,standard_bs32_acc1,train,2,0.06390475993106097,0.9816915311690972,66.21574180000061,0.0373288008939478,53691,1678,810.8494829246102,25.34140605217813,3356,886.20849609375
2026-02-28T02:39:22.397122+00:00,standard_bs32_acc1,val,2,0.1068279113957807,0.967032967032967,4.303576499998599,0.011741806106919153,4186,131,972.6793516976783,30.439798153940718,3356,886.20849609375
2026-02-28T02:40:36.625295+00:00,standard_bs32_acc1,train,3,0.05633971758332662,0.9835167905235515,67.61077650000152,0.03729567318238116,53691,1678,794.1189671146402,24.81852874445189,5034,882.583984375
2026-02-28T02:40:36.625295+00:00,standard_bs32_acc1,val,3,0.12860089398486022,0.9612995699952221,6.56746270000076,0.011722922137403462,4186,131,637.3846630296835,19.94682055826291,5034,882.583984375
2026-02-28T02:41:48.145691+00:00,standard_bs32_acc1,train,4,0.05017941360755298,0.9853420498780057,67.19763800000146,0.03736277419542629,53691,1678,799.0012982301376,24.97111580023041,6712,882.583984375
2026-02-28T02:41:48.146194+00:00,standard_bs32_acc1,val,4,0.10371492686176599,0.9660774008600096,4.306152099999963,0.011738606106810594,4186,131,972.0975717508994,30.421591471420882,6712,882.583984375
2026-02-28T02:43:02.960907+00:00,standard_bs32_acc1,train,5,0.044563944014583225,0.9867575571324803,68.13387669999975,0.037301340762826235,53691,1678,788.0220912191277,24.627983629764696,8390,882.583984375
2026-02-28T02:43:02.961677+00:00,standard_bs32_acc1,val,5,0.1032726962810616,0.9677496416626852,6.632856000000174,0.011753527480892402,4186,131,631.1006902607097,19.750164936491394,8390,882.583984375
