timestamp_utc,run_name,phase,epoch,global_step,cpu_percent,ram_percent,ram_used_mb,process_rss_mb,gpu_allocated_mb,gpu_reserved_mb,gpu_max_allocated_mb
2026-02-28T00:42:38.803276+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,1,50,11.3,52.6,16720.23046875,2234.9921875,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:42:49.332257+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,1,100,17.9,52.8,16800.28515625,2235.03125,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:42:59.886866+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,1,150,18.7,52.7,16754.234375,2235.12890625,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:43:10.705520+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,1,200,23.0,52.8,16778.96484375,2235.15625,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:43:21.457737+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,1,250,24.3,53.3,16960.75390625,2235.51171875,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:43:32.235398+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,1,300,23.5,53.3,16940.83203125,2235.53515625,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:43:43.003072+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,1,350,22.2,52.5,16677.796875,2235.55078125,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:43:53.610194+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,1,400,21.7,52.8,16780.05078125,2235.5703125,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:44:04.163205+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,1,450,20.7,52.7,16742.1484375,2248.15625,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:44:14.815356+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,1,500,24.7,52.5,16687.171875,2235.8046875,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:44:25.433750+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,1,550,22.3,52.1,16578.69921875,2236.515625,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:44:36.046974+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,1,600,21.2,52.1,16556.9453125,2236.53515625,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:44:46.604950+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,1,650,22.1,52.4,16667.65234375,2236.64453125,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:44:57.181300+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,1,700,23.1,52.0,16545.5546875,2236.64453125,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:45:07.844665+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,1,750,22.9,52.1,16559.6875,2236.64453125,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:45:18.456484+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,1,800,22.1,51.7,16448.6875,2236.8984375,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:45:53.103464+00:00,ga_resnet50_mb64_ebs128_acc2_full,epoch_end,1,839,17.3,61.2,19446.54296875,2300.359375,290.1943359375,6286.0,5701.72412109375
2026-02-28T00:45:56.245801+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,850,38.0,61.2,19474.75390625,2130.16796875,421.517578125,6286.0,5701.72412109375
2026-02-28T00:46:06.920335+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,900,21.6,61.1,19415.98046875,2130.1875,421.517578125,6286.0,5701.72412109375
2026-02-28T00:46:17.454567+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,950,21.0,60.7,19311.47265625,2130.20703125,421.517578125,6286.0,5701.72412109375
2026-02-28T00:46:28.188865+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,1000,21.5,60.5,19231.58984375,2130.6640625,421.517578125,6286.0,5701.72412109375
2026-02-28T00:46:39.019041+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,1050,22.4,60.4,19219.078125,2130.6640625,421.517578125,6286.0,5701.72412109375
2026-02-28T00:46:49.533634+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,1100,20.5,61.2,19456.24609375,2130.6640625,421.517578125,6286.0,5701.72412109375
2026-02-28T00:47:00.134636+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,1150,20.3,61.1,19417.5703125,2130.74609375,421.517578125,6286.0,5701.72412109375
2026-02-28T00:47:10.684779+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,1200,20.5,61.1,19441.609375,2130.74609375,421.517578125,6286.0,5701.72412109375
2026-02-28T00:47:22.368237+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,1250,28.3,61.5,19569.9453125,2130.74609375,421.517578125,6286.0,5701.72412109375
2026-02-28T00:47:33.675062+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,1300,26.3,60.9,19366.4609375,2130.74609375,421.517578125,6286.0,5701.72412109375
2026-02-28T00:47:44.556122+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,1350,24.0,61.0,19389.13671875,2130.74609375,421.517578125,6286.0,5701.72412109375
2026-02-28T00:47:55.365410+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,1400,26.6,61.7,19611.453125,2130.74609375,421.517578125,6286.0,5701.72412109375
2026-02-28T00:48:06.083413+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,1450,27.0,61.8,19650.9453125,2130.74609375,421.517578125,6286.0,5701.72412109375
2026-02-28T00:48:16.876528+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,1500,26.0,61.8,19641.1484375,2130.74609375,421.517578125,6286.0,5701.72412109375
2026-02-28T00:48:27.620123+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,1550,25.6,62.1,19741.37109375,2130.74609375,421.517578125,6286.0,5701.72412109375
2026-02-28T00:48:38.330539+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,1600,28.5,61.9,19680.40625,2130.74609375,421.517578125,6286.0,5701.72412109375
2026-02-28T00:48:49.024597+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,2,1650,25.9,61.1,19418.7734375,2130.74609375,421.517578125,6286.0,5701.72412109375
2026-02-28T00:49:03.273776+00:00,ga_resnet50_mb64_ebs128_acc2_full,epoch_end,2,1678,32.7,60.8,19322.8828125,2130.84375,290.1943359375,6286.0,5701.72412109375
2026-02-28T00:49:08.685049+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,3,1700,27.2,60.8,19322.51953125,2131.40234375,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:49:19.403163+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,3,1750,22.4,60.9,19380.515625,2131.47265625,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:49:29.910601+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,3,1800,20.8,60.2,19147.65625,2131.515625,326.94677734375,6286.0,5701.72412109375
2026-02-28T00:49:40.473223+00:00,ga_resnet50_mb64_ebs128_acc2_full,train,3,1850,20.2,60.1,19120.6875,2132.234375,326.94677734375,6286.0,5701.72412109375
