timestamp_utc,run_name,phase,epoch,global_step,optimizer_step,loss,accuracy,step_time_sec,samples,batches,samples_per_sec,batches_per_sec,lr,accumulation_steps
2026-02-28T02:43:24.922742+00:00,accum_bs8_acc4,train,1,10,2,0.4116871953010559,0.875,0.011515399999552756,8,1,694.7218507659925,86.84023134574906,0.0001,4
2026-02-28T02:43:25.054102+00:00,accum_bs8_acc4,train,1,20,5,0.3366515338420868,0.75,0.013531300000977353,8,1,591.2218337796196,73.90272922245245,0.0001,4
2026-02-28T02:43:25.183894+00:00,accum_bs8_acc4,train,1,30,7,0.6668407320976257,0.625,0.012342800000624266,8,1,648.1511488151295,81.0188936018912,0.0001,4
2026-02-28T02:43:25.320282+00:00,accum_bs8_acc4,train,1,40,10,0.29560476541519165,0.875,0.013122000000294065,8,1,609.6631610898277,76.20789513622846,0.0001,4
2026-02-28T02:43:25.454720+00:00,accum_bs8_acc4,train,1,50,12,0.6403058767318726,0.75,0.011595699999816134,8,1,689.9109152640075,86.23886440800094,0.0001,4
2026-02-28T02:43:25.587585+00:00,accum_bs8_acc4,train,1,60,15,0.5461933612823486,0.75,0.013034899999183835,8,1,613.7369677175053,76.71712096468816,0.0001,4
2026-02-28T02:43:25.721413+00:00,accum_bs8_acc4,train,1,70,17,0.044731978327035904,1.0,0.011265500001172768,8,1,710.1327059755163,88.76658824693953,0.0001,4
2026-02-28T02:43:25.858848+00:00,accum_bs8_acc4,train,1,80,20,0.3261636197566986,0.875,0.01490629999898374,8,1,536.6858308597983,67.08572885747479,0.0001,4
2026-02-28T02:43:25.992169+00:00,accum_bs8_acc4,train,1,90,22,0.18710605800151825,1.0,0.011421199998949305,8,1,700.4517914698947,87.55647393373684,0.0001,4
2026-02-28T02:43:26.136104+00:00,accum_bs8_acc4,train,1,100,25,0.12874768674373627,1.0,0.012984700000743032,8,1,616.1097291075042,77.01371613843803,0.0001,4
2026-02-28T02:43:26.270063+00:00,accum_bs8_acc4,train,1,110,27,0.5822445750236511,0.75,0.011110600000392878,8,1,720.0331214981293,90.00414018726616,0.0001,4
2026-02-28T02:43:26.403453+00:00,accum_bs8_acc4,train,1,120,30,0.21285313367843628,1.0,0.013930600000094273,8,1,574.2753363061075,71.78441703826344,0.0001,4
2026-02-28T02:43:26.534792+00:00,accum_bs8_acc4,train,1,130,32,0.10309010744094849,1.0,0.012476099998821155,8,1,641.2260242187788,80.15325302734735,0.0001,4
2026-02-28T02:43:26.668273+00:00,accum_bs8_acc4,train,1,140,35,0.11203601956367493,1.0,0.012801799999579089,8,1,624.9121217534279,78.11401521917848,0.0001,4
2026-02-28T02:43:26.800151+00:00,accum_bs8_acc4,train,1,150,37,0.27396702766418457,0.875,0.01149999999870488,8,1,695.6521739913873,86.95652174892341,0.0001,4
2026-02-28T02:43:26.935606+00:00,accum_bs8_acc4,train,1,160,40,0.11120662093162537,1.0,0.013177700000596815,8,1,607.0862138034469,75.88577672543086,0.0001,4
2026-02-28T02:43:27.070225+00:00,accum_bs8_acc4,train,1,170,42,0.06197706237435341,1.0,0.011080700000093202,8,1,721.9760484385201,90.24700605481502,0.0001,4
2026-02-28T02:43:27.201081+00:00,accum_bs8_acc4,train,1,180,45,0.051722895354032516,1.0,0.013586900000518654,8,1,588.8024493957132,73.60030617446415,0.0001,4
2026-02-28T02:43:27.332114+00:00,accum_bs8_acc4,train,1,190,47,0.08787678927183151,1.0,0.011101199999757227,8,1,720.6428134053033,90.08035167566291,0.0001,4
2026-02-28T02:43:27.467989+00:00,accum_bs8_acc4,train,1,200,50,0.0411793552339077,1.0,0.01298769999993965,8,1,615.9674153265915,76.99592691582394,0.0001,4
2026-02-28T02:43:27.597299+00:00,accum_bs8_acc4,train,1,210,52,0.4210244119167328,0.875,0.011374200001228019,8,1,703.346169324988,87.9182711656235,0.0001,4
2026-02-28T02:43:27.732646+00:00,accum_bs8_acc4,train,1,220,55,1.0904059410095215,0.75,0.013262099999337806,8,1,603.2227173976557,75.40283967470697,0.0001,4
2026-02-28T02:43:27.862052+00:00,accum_bs8_acc4,train,1,230,57,0.301128089427948,0.875,0.0121409000003041,8,1,658.929733364052,82.3662166705065,0.0001,4
2026-02-28T02:43:27.994841+00:00,accum_bs8_acc4,train,1,240,60,0.4195494055747986,0.875,0.013024899999436457,8,1,614.2081705307628,76.77602131634535,0.0001,4
2026-02-28T02:43:28.124389+00:00,accum_bs8_acc4,train,1,250,62,0.14861944317817688,1.0,0.011363499999788473,8,1,704.008448114482,88.00105601431025,0.0001,4
2026-02-28T02:43:28.256866+00:00,accum_bs8_acc4,train,1,260,65,0.19169391691684723,0.875,0.013235799999165465,8,1,604.4213421556998,75.55266776946247,0.0001,4
2026-02-28T02:43:28.386712+00:00,accum_bs8_acc4,train,1,270,67,0.12797388434410095,1.0,0.011600199999520555,8,1,689.6432820408826,86.20541025511032,0.0001,4
2026-02-28T02:43:28.520030+00:00,accum_bs8_acc4,train,1,280,70,0.27202892303466797,0.875,0.013350199998967582,8,1,599.2419589683052,74.90524487103815,0.0001,4
2026-02-28T02:43:28.649475+00:00,accum_bs8_acc4,train,1,290,72,0.0523875392973423,1.0,0.011595900001339032,8,1,689.8990159518626,86.23737699398282,0.0001,4
2026-02-28T02:43:28.782761+00:00,accum_bs8_acc4,train,1,300,75,0.09405426681041718,1.0,0.01353239999843936,8,1,591.1737755994952,73.8967219499369,0.0001,4
2026-02-28T02:43:28.914250+00:00,accum_bs8_acc4,train,1,310,77,0.04257243871688843,1.0,0.011085100000855164,8,1,721.6894750054431,90.21118437568039,0.0001,4
2026-02-28T02:43:29.051289+00:00,accum_bs8_acc4,train,1,320,80,0.013834335841238499,1.0,0.013750299998719129,8,1,581.8054879344609,72.72568599180761,0.0001,4
2026-02-28T02:43:29.183251+00:00,accum_bs8_acc4,train,1,330,82,0.02002538926899433,1.0,0.011975299999903655,8,1,668.041719210739,83.50521490134237,0.0001,4
2026-02-28T02:43:29.313683+00:00,accum_bs8_acc4,train,1,340,85,0.6588411927223206,0.75,0.013045299998339033,8,1,613.247683151678,76.65596039395975,0.0001,4
2026-02-28T02:43:29.444078+00:00,accum_bs8_acc4,train,1,350,87,0.6463626027107239,0.75,0.011343800000759074,8,1,705.231051275999,88.15388140949987,0.0001,4
2026-02-28T02:43:29.578476+00:00,accum_bs8_acc4,train,1,360,90,0.1273668259382248,1.0,0.013360999999349588,8,1,598.7575780547444,74.84469725684305,0.0001,4
2026-02-28T02:43:29.707043+00:00,accum_bs8_acc4,train,1,370,92,0.4932832419872284,0.875,0.011796499999036314,8,1,678.1672530541721,84.77090663177151,0.0001,4
2026-02-28T02:43:29.839460+00:00,accum_bs8_acc4,train,1,380,95,0.7063273787498474,0.625,0.012990899998840177,8,1,615.8156864200507,76.97696080250634,0.0001,4
2026-02-28T02:43:29.969309+00:00,accum_bs8_acc4,train,1,390,97,0.22109071910381317,0.875,0.01168130000041856,8,1,684.8552814937847,85.60691018672308,0.0001,4
