timestamp_utc,run_name,phase,epoch,loss,accuracy,epoch_time_sec,avg_step_time_sec,samples,batches,samples_per_sec,batches_per_sec,optimizer_steps,peak_vram_mb
2026-02-28T01:49:17.276024+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,1,0.30266555299511416,0.8838352796558082,194.62515829999938,0.20578944290827555,53691,839,275.8687544250551,4.31085070053866,27,5700.47412109375
2026-02-28T01:49:17.276528+00:00,ga_resnet50_mb64_ebs2048_acc32_full,val,1,0.15153330661680386,0.9503105590062112,25.078914800000348,0.07076099545445852,4186,66,166.9131233700727,2.6316928194994738,27,5700.47412109375
2026-02-28T01:52:18.837171+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,2,0.09362167554954387,0.9708331005196401,174.4772594999995,0.20557628235989023,53691,839,307.72491586503946,4.8086495764796355,54,5700.47412109375
2026-02-28T01:52:18.837171+00:00,ga_resnet50_mb64_ebs2048_acc32_full,val,2,0.12289664366785784,0.9615384615384616,6.990812199999709,0.06551857575750271,4186,66,598.7859321982894,9.440963097249664,54,5700.47412109375
2026-02-28T01:55:18.691457+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,3,0.06652404265374351,0.9800152725782719,174.6256938000006,0.20554893861743004,53691,839,307.4633453510712,4.804562156591398,81,5700.47412109375
2026-02-28T01:55:18.692478+00:00,ga_resnet50_mb64_ebs2048_acc32_full,val,3,0.11190739156552837,0.965121834687052,5.145559200000207,0.06549695303017485,4186,66,813.5170226007373,12.826594240718743,81,5700.47412109375
2026-02-28T01:58:20.860337+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,4,0.05425509781139939,0.9836285410962731,175.04457430000002,0.20557704302744165,53691,839,306.7275876142366,4.793064871362882,108,5700.47412109375
2026-02-28T01:58:20.860789+00:00,ga_resnet50_mb64_ebs2048_acc32_full,val,4,0.10605160010968791,0.9684663162924032,7.039911100000609,0.06535343939385437,4186,66,594.6097813649434,9.37511838750269,108,5700.47412109375
2026-02-28T02:01:21.274008+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,5,0.04514302468359147,0.9864036803188616,175.1447420000004,0.20560860607865217,53691,839,306.5521658651898,4.790323651280368,135,5700.47412109375
2026-02-28T02:01:21.275068+00:00,ga_resnet50_mb64_ebs2048_acc32_full,val,5,0.10681876542408872,0.9679885332059245,5.1833855000004405,0.0654219893938606,4186,66,807.5802966998392,12.732990822309935,135,5700.47412109375
