timestamp_utc,run_name,phase,epoch,global_step,cpu_percent,ram_percent,ram_used_mb,process_rss_mb,gpu_allocated_mb,gpu_reserved_mb,gpu_max_allocated_mb
2026-02-28T01:46:08.643059+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,1,50,13.2,43.8,13912.4609375,1298.96875,420.392578125,6304.0,5700.47412109375
2026-02-28T01:46:19.001275+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,1,100,17.0,43.6,13864.2109375,1291.14453125,420.392578125,6304.0,5700.47412109375
2026-02-28T01:46:29.361672+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,1,150,16.0,43.2,13751.2890625,1268.08203125,420.392578125,6304.0,5700.47412109375
2026-02-28T01:46:39.727833+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,1,200,15.9,43.6,13862.2578125,1268.08203125,420.392578125,6304.0,5700.47412109375
2026-02-28T01:46:50.091288+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,1,250,16.1,43.4,13803.56640625,1268.08203125,420.392578125,6304.0,5700.47412109375
2026-02-28T01:47:00.452837+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,1,300,17.4,43.7,13892.4453125,1268.08203125,420.392578125,6304.0,5700.47412109375
2026-02-28T01:47:10.813401+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,1,350,17.6,43.5,13844.90625,1283.76171875,420.392578125,6304.0,5700.47412109375
2026-02-28T01:47:21.171585+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,1,400,17.0,43.3,13764.26953125,1268.08203125,420.392578125,6304.0,5700.47412109375
2026-02-28T01:47:31.529693+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,1,450,16.7,43.6,13879.36328125,1268.08203125,420.392578125,6304.0,5700.47412109375
2026-02-28T01:47:41.896782+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,1,500,16.3,43.2,13751.56640625,1268.08203125,420.392578125,6304.0,5700.47412109375
2026-02-28T01:47:52.271293+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,1,550,16.1,43.7,13910.609375,1268.06640625,420.392578125,6304.0,5700.47412109375
2026-02-28T01:48:02.647170+00:00,ga_resnet50_mb64_ebs2048_acc32_full,train,1,600,16.2,43.4,13801.71875,1268.06640625,420.392578125,6304.0,5700.47412109375
