timestamp_utc,run_name,phase,epoch,global_step,cpu_percent,ram_percent,ram_used_mb,process_rss_mb,gpu_allocated_mb,gpu_reserved_mb,gpu_max_allocated_mb
2026-02-25T23:28:04.979477+00:00,accum_bs8_acc4,train,1,50,50.4,67.9,10655.33984375,2430.5625,195.27685546875,342.0,1300.50634765625
2026-02-25T23:28:05.866847+00:00,accum_bs8_acc4,train,1,100,66.3,67.8,10634.17578125,2430.5703125,152.603515625,342.0,1300.50634765625
2026-02-25T23:28:06.841194+00:00,accum_bs8_acc4,train,1,150,66.9,67.9,10652.59765625,2430.57421875,195.27685546875,342.0,1300.50634765625
2026-02-25T23:28:07.825478+00:00,accum_bs8_acc4,train,1,200,64.5,67.6,10610.125,2432.55859375,152.603515625,342.0,1300.50634765625
2026-02-25T23:28:08.699315+00:00,accum_bs8_acc4,train,1,250,65.7,67.1,10517.4453125,2430.578125,195.27685546875,342.0,1300.50634765625
2026-02-25T23:28:09.611456+00:00,accum_bs8_acc4,train,1,300,66.4,65.4,10249.71484375,2430.578125,152.603515625,342.0,1300.50634765625
2026-02-25T23:28:10.569572+00:00,accum_bs8_acc4,train,1,350,63.8,65.5,10267.1328125,2430.578125,195.27685546875,342.0,1300.50634765625
2026-02-25T23:28:11.602162+00:00,accum_bs8_acc4,train,1,400,63.4,65.2,10233.41796875,2430.578125,152.603515625,342.0,1300.50634765625
2026-02-25T23:28:12.650710+00:00,accum_bs8_acc4,train,1,450,57.7,65.4,10255.4296875,2430.578125,195.27685546875,342.0,1300.50634765625
2026-02-25T23:28:13.583298+00:00,accum_bs8_acc4,train,1,500,65.8,65.5,10272.32421875,2430.578125,152.603515625,342.0,1300.50634765625
2026-02-25T23:28:14.483755+00:00,accum_bs8_acc4,train,1,550,65.4,65.5,10275.30078125,2430.578125,195.27685546875,342.0,1300.50634765625
2026-02-25T23:28:15.399866+00:00,accum_bs8_acc4,train,1,600,65.8,65.4,10252.7109375,2430.578125,152.603515625,342.0,1300.50634765625
2026-02-25T23:28:16.291569+00:00,accum_bs8_acc4,train,1,650,61.5,65.5,10279.359375,2430.578125,195.27685546875,342.0,1300.50634765625
2026-02-25T23:28:17.271986+00:00,accum_bs8_acc4,train,1,700,61.7,65.6,10281.0625,2430.578125,152.603515625,342.0,1300.50634765625
2026-02-25T23:28:18.168875+00:00,accum_bs8_acc4,train,1,750,64.6,65.4,10260.23828125,2430.578125,195.27685546875,342.0,1300.50634765625
2026-02-25T23:28:19.147716+00:00,accum_bs8_acc4,train,1,800,65.4,65.5,10278.46484375,2430.578125,152.603515625,342.0,1300.50634765625
2026-02-25T23:28:20.033971+00:00,accum_bs8_acc4,train,1,850,64.0,65.6,10290.92578125,2430.578125,195.27685546875,342.0,1300.50634765625
2026-02-25T23:28:21.034901+00:00,accum_bs8_acc4,train,1,900,61.0,65.5,10274.93359375,2430.578125,152.603515625,342.0,1300.50634765625
2026-02-25T23:28:22.016267+00:00,accum_bs8_acc4,train,1,950,61.3,65.6,10288.4921875,2430.578125,195.27685546875,342.0,1300.50634765625
2026-02-25T23:28:22.948278+00:00,accum_bs8_acc4,train,1,1000,64.9,65.6,10292.78515625,2432.87890625,152.603515625,342.0,1300.50634765625
2026-02-25T23:28:23.844766+00:00,accum_bs8_acc4,train,1,1050,65.6,65.5,10280.328125,2430.578125,195.27685546875,342.0,1300.50634765625
2026-02-25T23:28:24.777084+00:00,accum_bs8_acc4,train,1,1100,64.1,65.6,10281.0234375,2430.578125,152.603515625,342.0,1300.50634765625
2026-02-25T23:28:25.689957+00:00,accum_bs8_acc4,train,1,1150,65.6,65.6,10295.03125,2430.578125,195.27685546875,342.0,1300.50634765625
2026-02-25T23:28:26.616793+00:00,accum_bs8_acc4,train,1,1200,64.7,65.7,10300.7734375,2430.578125,152.603515625,342.0,1300.50634765625
2026-02-25T23:28:27.576254+00:00,accum_bs8_acc4,train,1,1250,63.0,65.6,10283.12109375,2430.578125,195.27685546875,342.0,1300.50634765625
2026-02-25T23:28:28.412337+00:00,accum_bs8_acc4,train,1,1300,64.4,65.6,10283.91015625,2430.578125,152.603515625,342.0,1300.50634765625
2026-02-25T23:28:29.390855+00:00,accum_bs8_acc4,train,1,1350,63.2,65.6,10290.2265625,2430.578125,195.27685546875,342.0,1300.50634765625
2026-02-25T23:28:30.373778+00:00,accum_bs8_acc4,train,1,1400,59.9,65.7,10310.80078125,2430.578125,152.603515625,342.0,1300.50634765625
2026-02-25T23:28:31.256403+00:00,accum_bs8_acc4,train,1,1450,61.9,65.7,10307.45703125,2430.578125,195.27685546875,342.0,1300.50634765625
